1: length=-1, (b, c, d) = (0, 0, -1)
2020-12-03 07:24:31,871 [PacketResponder: BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775786_1003, type=LAST_IN_PIPELINE] INFO  datanode.DataNode (BlockReceiver.java:run(1506)) - PacketResponder: BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775786_1003, type=LAST_IN_PIPELINE terminating
2020-12-03 07:24:31,873 [ResponseProcessor for block BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775786_1003] DEBUG hdfs.DataStreamer (DataStreamer.java:run(1101)) - DFSClient seqno: 4 reply: SUCCESS downstreamAckTimeNanos: 0 flag: 0
2020-12-03 07:24:31,873 [DataStreamer for file /TestDFSStripedOutputStreamWithFailureBase/dn[4, 5]len655360kill[218453, 436906] block BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775786_1003] DEBUG hdfs.DataStreamer (DataStreamer.java:endBlock(638)) - Closing old block BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775786_1003
2020-12-03 07:24:31,873 [Listener at localhost/42122] DEBUG hdfs.DFSClient (DFSOutputStream.java:computePacketChunkSize(410)) - computePacketChunkSize: src=/TestDFSStripedOutputStreamWithFailureBase/dn[4, 5]len655360kill[218453, 436906], chunkSize=516, chunksPerPacket=126, packetSize=65016
2020-12-03 07:24:31,873 [Listener at localhost/42122] DEBUG hdfs.DataStreamer (DataStreamer.java:queuePacket(1954)) - Queued packet seqno: 4 offsetInBlock: 131072 lastPacketInBlock: true lastByteOffsetInBlock: 131072, #7: blk_-9223372036854775785_1003
2020-12-03 07:24:31,873 [Listener at localhost/42122] DEBUG hdfs.DataStreamer (DataStreamer.java:waitForAckedSeqno(876)) - #7: blk_-9223372036854775785_1003 waiting for ack for: 4
2020-12-03 07:24:31,873 [DataStreamer for file /TestDFSStripedOutputStreamWithFailureBase/dn[4, 5]len655360kill[218453, 436906] block BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775785_1003] DEBUG hdfs.DataStreamer (DataStreamer.java:run(712)) - stage=DATA_STREAMING, #7: blk_-9223372036854775785_1003
2020-12-03 07:24:31,875 [DataStreamer for file /TestDFSStripedOutputStreamWithFailureBase/dn[4, 5]len655360kill[218453, 436906] block BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775785_1003] DEBUG hdfs.DataStreamer (DataStreamer.java:run(769)) - #7: blk_-9223372036854775785_1003 sending packet seqno: 4 offsetInBlock: 131072 lastPacketInBlock: true lastByteOffsetInBlock: 131072
2020-12-03 07:24:31,878 [PacketResponder: BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775785_1003, type=LAST_IN_PIPELINE] INFO  DataNode.clienttrace (BlockReceiver.java:finalizeBlock(1533)) - src: /127.0.0.1:50978, dest: /127.0.0.1:46036, bytes: 131072, op: HDFS_WRITE, cliID: DFSClient_NONMAPREDUCE_-730121065_1, offset: 0, srvID: fc65a25e-b981-4606-bf42-5ab919638725, blockid: BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775785_1003, duration(ns): 84417504
2020-12-03 07:24:31,878 [PacketResponder: BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775785_1003, type=LAST_IN_PIPELINE] INFO  datanode.DataNode (BlockReceiver.java:run(1506)) - PacketResponder: BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775785_1003, type=LAST_IN_PIPELINE terminating
2020-12-03 07:24:31,880 [ResponseProcessor for block BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775785_1003] DEBUG hdfs.DataStreamer (DataStreamer.java:run(1101)) - DFSClient seqno: 4 reply: SUCCESS downstreamAckTimeNanos: 0 flag: 0
2020-12-03 07:24:31,880 [DataStreamer for file /TestDFSStripedOutputStreamWithFailureBase/dn[4, 5]len655360kill[218453, 436906] block BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775785_1003] DEBUG hdfs.DataStreamer (DataStreamer.java:endBlock(638)) - Closing old block BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775785_1003
2020-12-03 07:24:31,880 [Listener at localhost/42122] DEBUG hdfs.DFSClient (DFSOutputStream.java:computePacketChunkSize(410)) - computePacketChunkSize: src=/TestDFSStripedOutputStreamWithFailureBase/dn[4, 5]len655360kill[218453, 436906], chunkSize=516, chunksPerPacket=126, packetSize=65016
2020-12-03 07:24:31,881 [Listener at localhost/42122] DEBUG hdfs.DataStreamer (DataStreamer.java:queuePacket(1954)) - Queued packet seqno: 4 offsetInBlock: 131072 lastPacketInBlock: true lastByteOffsetInBlock: 131072, #8: blk_-9223372036854775784_1003
2020-12-03 07:24:31,881 [Listener at localhost/42122] DEBUG hdfs.DataStreamer (DataStreamer.java:waitForAckedSeqno(876)) - #8: blk_-9223372036854775784_1003 waiting for ack for: 4
2020-12-03 07:24:31,881 [DataStreamer for file /TestDFSStripedOutputStreamWithFailureBase/dn[4, 5]len655360kill[218453, 436906] block BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775784_1003] DEBUG hdfs.DataStreamer (DataStreamer.java:run(712)) - stage=DATA_STREAMING, #8: blk_-9223372036854775784_1003
2020-12-03 07:24:31,883 [DataStreamer for file /TestDFSStripedOutputStreamWithFailureBase/dn[4, 5]len655360kill[218453, 436906] block BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775784_1003] DEBUG hdfs.DataStreamer (DataStreamer.java:run(769)) - #8: blk_-9223372036854775784_1003 sending packet seqno: 4 offsetInBlock: 131072 lastPacketInBlock: true lastByteOffsetInBlock: 131072
2020-12-03 07:24:31,886 [PacketResponder: BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775784_1003, type=LAST_IN_PIPELINE] INFO  DataNode.clienttrace (BlockReceiver.java:finalizeBlock(1533)) - src: /127.0.0.1:59954, dest: /127.0.0.1:40699, bytes: 131072, op: HDFS_WRITE, cliID: DFSClient_NONMAPREDUCE_-730121065_1, offset: 0, srvID: 67bdfdb6-f4be-4592-925f-42e7b62de913, blockid: BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775784_1003, duration(ns): 91956296
2020-12-03 07:24:31,886 [PacketResponder: BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775784_1003, type=LAST_IN_PIPELINE] INFO  datanode.DataNode (BlockReceiver.java:run(1506)) - PacketResponder: BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775784_1003, type=LAST_IN_PIPELINE terminating
2020-12-03 07:24:31,887 [ResponseProcessor for block BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775784_1003] DEBUG hdfs.DataStreamer (DataStreamer.java:run(1101)) - DFSClient seqno: 4 reply: SUCCESS downstreamAckTimeNanos: 0 flag: 0
2020-12-03 07:24:31,887 [DataStreamer for file /TestDFSStripedOutputStreamWithFailureBase/dn[4, 5]len655360kill[218453, 436906] block BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775784_1003] DEBUG hdfs.DataStreamer (DataStreamer.java:endBlock(638)) - Closing old block BP-101448600-172.17.0.4-1606980263805:blk_-9223372036854775784_1003
2020-12-03 07:24:31,894 [IPC Server handler 0 on default port 37942] INFO  hdfs.StateChange (FSNamesystem.java:completeFile(2948)) - DIR* completeFile: /TestDFSStripedOutputStreamWithFailureBase/dn[4, 5]len655360kill[218453, 436906] is closed by DFSClient_NONMAPREDUCE_-730121065_1
2020-12-03 07:24:31,897 [Listener at localhost/42122] WARN  hdfs.DFSOutputStream (DFSStripedOutputStream.java:logCorruptBlocks(1308)) - Block group <1> failed to write 2 blocks.
2020-12-03 07:24:31,901 [IPC Server handler 4 on default port 37942] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=getErasureCodingPolicy	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:31,909 [IPC Server handler 3 on default port 37942] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=open	src=/TestDFSStripedOutputStreamWithFailureBase/dn[4, 5]len655360kill[218453, 436906]	dst=null	perm=null	proto=rpc
2020-12-03 07:24:31,918 [Listener at localhost/42122] INFO  hdfs.StripedFileTestUtil (StripedFileTestUtil.java:waitBlockGroupsReported(290)) - All blockGroups of file /TestDFSStripedOutputStreamWithFailureBase/dn[4, 5]len655360kill[218453, 436906] verified to have all internalBlocks.
2020-12-03 07:24:31,920 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:offerService(698)) - Forcing a full block report to localhost/127.0.0.1:37942
2020-12-03 07:24:31,922 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0x43a05e31390c5be2: from storage DS-dbecbb28-d168-4eb9-ba31-b857b3014299 node DatanodeRegistration(127.0.0.1:41639, datanodeUuid=8aedd082-415f-407a-9939-da8f8aa1070e, infoPort=41408, infoSecurePort=0, ipcPort=40858, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805), blocks: 1, hasStaleStorage: false, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:31,922 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0x43a05e31390c5be2: from storage DS-4a408526-9e3d-400e-9c97-b7f2da3ca414 node DatanodeRegistration(127.0.0.1:41639, datanodeUuid=8aedd082-415f-407a-9939-da8f8aa1070e, infoPort=41408, infoSecurePort=0, ipcPort=40858, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805), blocks: 0, hasStaleStorage: false, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:31,923 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:blockReport(424)) - Successfully sent block report 0x43a05e31390c5be2,  containing 2 storage report(s), of which we sent 2. The reports had 1 total blocks and used 1 RPC(s). This took 0 msec to generate and 2 msecs for RPC and NN processing. Got back one command: FinalizeCommand/5.
2020-12-03 07:24:31,923 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPOfferService.java:processCommandFromActive(759)) - Got finalize command for block pool BP-101448600-172.17.0.4-1606980263805
2020-12-03 07:24:32,021 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:offerService(698)) - Forcing a full block report to localhost/127.0.0.1:37942
2020-12-03 07:24:32,022 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0x745b853ee6303f74: from storage DS-2b1930b4-e95b-4943-b1ab-05b98259886a node DatanodeRegistration(127.0.0.1:46036, datanodeUuid=fc65a25e-b981-4606-bf42-5ab919638725, infoPort=36214, infoSecurePort=0, ipcPort=36510, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805), blocks: 0, hasStaleStorage: false, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:32,023 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0x745b853ee6303f74: from storage DS-64b240c2-d3e0-4acf-93d6-cebd18220651 node DatanodeRegistration(127.0.0.1:46036, datanodeUuid=fc65a25e-b981-4606-bf42-5ab919638725, infoPort=36214, infoSecurePort=0, ipcPort=36510, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805), blocks: 1, hasStaleStorage: false, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:32,023 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:blockReport(424)) - Successfully sent block report 0x745b853ee6303f74,  containing 2 storage report(s), of which we sent 2. The reports had 1 total blocks and used 1 RPC(s). This took 0 msec to generate and 2 msecs for RPC and NN processing. Got back one command: FinalizeCommand/5.
2020-12-03 07:24:32,023 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPOfferService.java:processCommandFromActive(759)) - Got finalize command for block pool BP-101448600-172.17.0.4-1606980263805
2020-12-03 07:24:32,121 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:offerService(698)) - Forcing a full block report to localhost/127.0.0.1:37942
2020-12-03 07:24:32,122 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0xd89fa387af04d7e9: from storage DS-8c30b030-99db-4142-8d95-5495cf2e3bb5 node DatanodeRegistration(127.0.0.1:45408, datanodeUuid=465a80b3-febd-4847-917b-1dc53950f7b6, infoPort=46309, infoSecurePort=0, ipcPort=38179, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805), blocks: 1, hasStaleStorage: false, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:32,122 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0xd89fa387af04d7e9: from storage DS-3ce64bf6-e24c-4061-a4ce-b388ab5aa2c5 node DatanodeRegistration(127.0.0.1:45408, datanodeUuid=465a80b3-febd-4847-917b-1dc53950f7b6, infoPort=46309, infoSecurePort=0, ipcPort=38179, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805), blocks: 0, hasStaleStorage: false, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:32,123 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:blockReport(424)) - Successfully sent block report 0xd89fa387af04d7e9,  containing 2 storage report(s), of which we sent 2. The reports had 1 total blocks and used 1 RPC(s). This took 0 msec to generate and 1 msecs for RPC and NN processing. Got back one command: FinalizeCommand/5.
2020-12-03 07:24:32,123 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPOfferService.java:processCommandFromActive(759)) - Got finalize command for block pool BP-101448600-172.17.0.4-1606980263805
2020-12-03 07:24:32,221 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:offerService(698)) - Forcing a full block report to localhost/127.0.0.1:37942
2020-12-03 07:24:32,223 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0x2807eb3c71808c4d: from storage DS-c69444b7-75df-4430-81d2-ce7868dd7889 node DatanodeRegistration(127.0.0.1:34859, datanodeUuid=1c08a3ea-8510-4f3b-8323-c247c1ad19bf, infoPort=44221, infoSecurePort=0, ipcPort=44273, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805), blocks: 1, hasStaleStorage: false, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:32,223 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0x2807eb3c71808c4d: from storage DS-59fe4be7-7d46-4bcc-944e-0f4b194e3df4 node DatanodeRegistration(127.0.0.1:34859, datanodeUuid=1c08a3ea-8510-4f3b-8323-c247c1ad19bf, infoPort=44221, infoSecurePort=0, ipcPort=44273, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805), blocks: 0, hasStaleStorage: false, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:32,224 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:blockReport(424)) - Successfully sent block report 0x2807eb3c71808c4d,  containing 2 storage report(s), of which we sent 2. The reports had 1 total blocks and used 1 RPC(s). This took 0 msec to generate and 2 msecs for RPC and NN processing. Got back one command: FinalizeCommand/5.
2020-12-03 07:24:32,224 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPOfferService.java:processCommandFromActive(759)) - Got finalize command for block pool BP-101448600-172.17.0.4-1606980263805
2020-12-03 07:24:32,321 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:offerService(698)) - Forcing a full block report to localhost/127.0.0.1:37942
2020-12-03 07:24:32,323 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0xc0289ce2ffc580a1: from storage DS-5eaccf1b-8417-47bc-a260-6b7d108d3890 node DatanodeRegistration(127.0.0.1:43939, datanodeUuid=a694dd51-5287-4646-b84f-3cf953f6fc1c, infoPort=44791, infoSecurePort=0, ipcPort=40240, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805), blocks: 1, hasStaleStorage: false, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:32,323 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0xc0289ce2ffc580a1: from storage DS-05560e71-949b-4174-be33-ae1a2a0941d8 node DatanodeRegistration(127.0.0.1:43939, datanodeUuid=a694dd51-5287-4646-b84f-3cf953f6fc1c, infoPort=44791, infoSecurePort=0, ipcPort=40240, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805), blocks: 0, hasStaleStorage: false, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:32,324 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:blockReport(424)) - Successfully sent block report 0xc0289ce2ffc580a1,  containing 2 storage report(s), of which we sent 2. The reports had 1 total blocks and used 1 RPC(s). This took 0 msec to generate and 2 msecs for RPC and NN processing. Got back one command: FinalizeCommand/5.
2020-12-03 07:24:32,324 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPOfferService.java:processCommandFromActive(759)) - Got finalize command for block pool BP-101448600-172.17.0.4-1606980263805
2020-12-03 07:24:32,432 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:offerService(698)) - Forcing a full block report to localhost/127.0.0.1:37942
2020-12-03 07:24:32,435 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0xe23325330b2bf8cb: from storage DS-fed01141-fff1-42c6-b3e3-2fd935c70283 node DatanodeRegistration(127.0.0.1:40699, datanodeUuid=67bdfdb6-f4be-4592-925f-42e7b62de913, infoPort=46821, infoSecurePort=0, ipcPort=36341, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805), blocks: 1, hasStaleStorage: false, processing time: 1 msecs, invalidatedBlocks: 0
2020-12-03 07:24:32,435 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0xe23325330b2bf8cb: from storage DS-d11be790-a115-4b62-b13d-a4d0d7a30b7a node DatanodeRegistration(127.0.0.1:40699, datanodeUuid=67bdfdb6-f4be-4592-925f-42e7b62de913, infoPort=46821, infoSecurePort=0, ipcPort=36341, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805), blocks: 0, hasStaleStorage: false, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:32,436 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:blockReport(424)) - Successfully sent block report 0xe23325330b2bf8cb,  containing 2 storage report(s), of which we sent 2. The reports had 1 total blocks and used 1 RPC(s). This took 0 msec to generate and 3 msecs for RPC and NN processing. Got back one command: FinalizeCommand/5.
